Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Birthday,Age,Instagram_username,Political_party
Jonathan Stickland,RepStickland,2011-11-14T00:00:00Z,412316336,male,United States of America,1983-09-04T00:00:00Z,37,,Republican Party
Joni Ernst,SenJoniErnst,2013-04-26T00:00:00Z,1383059977,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party of Iowa
Joni Ernst,joniernst,2013-04-26T00:00:00Z,1383059977,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party of Iowa
Joni Ernst,SenJoniErnst,2013-04-26T00:00:00Z,1383059977,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party
Joni Ernst,joniernst,2013-04-26T00:00:00Z,1383059977,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party
Joni Ernst,SenJoniErnst,2014-11-02T00:00:00Z,2856787757,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party of Iowa
Joni Ernst,joniernst,2014-11-02T00:00:00Z,2856787757,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party of Iowa
Joni Ernst,SenJoniErnst,2014-11-02T00:00:00Z,2856787757,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party
Joni Ernst,joniernst,2014-11-02T00:00:00Z,2856787757,female,United States of America,1970-07-01T00:00:00Z,50,senjoniernst,Republican Party
Jose Esteves,estevesmilpitas,2010-12-29T00:00:00Z,231643794,male,Philippines,1947-01-01T00:00:00Z,73,,Republican Party
Jose Tosado,josetosado4rep,,,male,United States of America,1953-12-18T00:00:00Z,66,,Democratic Party
Joseph Avellone,AvelloneForGov,,,male,United States of America,1948-09-29T00:00:00Z,72,,Democratic Party
Joseph C. Lindsey,joelindseyva90,2014-07-21T00:00:00Z,2665780009,male,United States of America,1959-08-10T00:00:00Z,61,,Democratic Party
Joseph Morelle,votemorelle,,,male,United States of America,1957-04-29T00:00:00Z,63,,Democratic Party
Joseph Morelle,votemorelle,2018-03-23T00:00:00Z,9.77247E+17,male,United States of America,1957-04-29T00:00:00Z,63,,Democratic Party
Joseph R. Pitts,RepJoePitts,,,male,United States of America,1939-10-10T00:00:00Z,81,,Republican Party
Josette Sheeran,JosetteSheeran,2009-07-24T00:00:00Z,59708490,female,United States of America,1954-01-01T00:00:00Z,66,,Republican Party
Josh Gottheimer,RepJoshG,2016-12-31T00:00:00Z,8.15311E+17,male,United States of America,1975-03-08T00:00:00Z,45,repjoshg,Democratic Party
Josh Green,DrJoshGreen,,,male,United States of America,1970-02-11T00:00:00Z,50,drjoshgreen,Democratic Party
Josh Harder,RepJoshHarder,2019-01-03T00:00:00Z,1.08085E+18,male,United States of America,1986-08-01T00:00:00Z,34,repjoshharder,Democratic Party
Josh Hawley,HawleyMO,2014-02-19T00:00:00Z,2352629311,male,United States of America,1979-12-31T00:00:00Z,40,joshhawleymo,Republican Party
Josh S. Cutler,joshcutler,,,male,United States of America,1971-01-22T00:00:00Z,49,,Democratic Party
Josh Shapiro,joshshapiropa,2009-03-13T00:00:00Z,24209167,male,United States of America,1973-06-20T00:00:00Z,47,paattorneygen,Democratic Party
José Enrique Serrano,RepJoseSerrano,2009-04-20T00:00:00Z,33563161,male,United States of America,1943-10-24T00:00:00Z,77,repjoseserrano,Democratic Party
José R. Oliva,repjoseoliva,2009-05-05T00:00:00Z,37946269,male,United States of America,1973-01-06T00:00:00Z,47,,Republican Party
José R. Rodríguez,JoseforTexas,2010-08-03T00:00:00Z,174281775,male,United States of America,1948-03-01T00:00:00Z,72,,Democratic Party
Joy Koesten,joyforkansas,2015-12-24T00:00:00Z,4644462374,female,United States of America,1954-12-30T00:00:00Z,65,,Democratic Party
Joy Morrissey,joymorrissey,2012-03-25T00:00:00Z,536479831,female,United States of America,1981-01-30T00:00:00Z,39,,Conservative Party
Joyce Beatty,RepBeatty,2013-06-19T00:00:00Z,1531521632,female,United States of America,1950-03-12T00:00:00Z,70,repbeatty,Democratic Party
Joyce Craig,JoyceCraigNH,2015-01-19T00:00:00Z,2986429745,female,United States of America,,,,Democratic Party
Joyce Elliott,xjelliott,,,female,United States of America,1951-03-20T00:00:00Z,69,,Democratic Party
Juan Dalmau Ramírez,juandalmau2016,,t2085606663,male,United States of America,1973-07-23T00:00:00Z,47,,Puerto Rican Independence Party
Juan Vargas,RepJuanVargas,2013-03-11T00:00:00Z,1260172386,male,United States of America,1961-03-07T00:00:00Z,59,repjuanvargas,Democratic Party
Judy Chu,RepJudyChu,2010-09-22T00:00:00Z,193732179,female,United States of America,1953-07-07T00:00:00Z,67,repjudychu,Democratic Party
Julia Brownley,RepBrownley,2017-10-25T00:00:00Z,9.23252E+17,female,United States of America,1952-08-28T00:00:00Z,68,juliabrownley26,Democratic Party
Julia Brownley,RepBrownley,2013-03-05T00:00:00Z,1243902714,female,United States of America,1952-08-28T00:00:00Z,68,juliabrownley26,Democratic Party
Julia Nesheiwat,JuliaNesheiwat,,,female,United States of America,1975-01-01T00:00:00Z,45,julianesheiwat,Republican Party
Julian Carroll,julianpcarroll,,,male,United States of America,1931-01-01T00:00:00Z,89,,Democratic Party
Julian Carroll,julianpcarroll,,,male,United States of America,1931-04-16T00:00:00Z,89,,Democratic Party
Julie Anne Genter,JulieAnneGenter,2010-04-05T00:00:00Z,129943834,female,United States of America,1979-12-17T00:00:00Z,40,julieannegenter,Green Party of Aotearoa New Zealand
Julissa Ferreras,JulissaFerreras,2009-04-28T00:00:00Z,36118658,female,United States of America,1976-11-02T00:00:00Z,44,,Democratic Party
Julián Castro,JulianCastro,2009-01-28T00:00:00Z,19682187,male,United States of America,1974-09-16T00:00:00Z,46,juliancastrotx,Democratic Party
Julián Castro,JulianCastro,,,male,United States of America,1974-09-16T00:00:00Z,46,juliancastrotx,Democratic Party
Julián Castro,juliancastro,2009-01-28T00:00:00Z,19682187,male,United States of America,1974-09-16T00:00:00Z,46,juliancastrotx,Democratic Party
Julián Castro,juliancastro,,,male,United States of America,1974-09-16T00:00:00Z,46,juliancastrotx,Democratic Party
Justin Amash,justinamash,2011-01-04T00:00:00Z,233842454,male,United States of America,1980-04-18T00:00:00Z,40,,Libertarian Party
Justin Amash,justinamash,2011-01-04T00:00:00Z,233842454,male,United States of America,1980-04-18T00:00:00Z,40,,Republican Party
K. T. McFarland,KTMcFarland,2017-12-03T00:00:00Z,9.37554E+17,female,United States of America,1951-07-22T00:00:00Z,69,,Republican Party
Kal Penn,KalPenn,2009-03-12T00:00:00Z,24024778,male,United States of America,1977-04-23T00:00:00Z,43,kalpenn,Democratic Party
Kamala Harris,KamalaHarris,2009-04-10T00:00:00Z,30354991,female,United States of America,1964-10-20T00:00:00Z,56,kamalaharris,Democratic Party
Kamala Harris,KamalaHarris,2016-11-01T00:00:00Z,8.03694E+17,female,United States of America,1964-10-20T00:00:00Z,56,kamalaharris,Democratic Party
Kane,GlennJacobsTN,2016-05-21T00:00:00Z,7.34096E+17,male,Spain,1967-04-26T00:00:00Z,53,,Republican Party
Kane,GlennJacobsTN,2012-10-20T00:00:00Z,892245979,male,Spain,1967-04-26T00:00:00Z,53,,Republican Party
Kaniela Ing,KanielaIng,2009-03-14T00:00:00Z,24352029,male,United States of America,1988-12-24T00:00:00Z,31,,Democratic Party
Kansen Chu,KansenChu,2009-07-23T00:00:00Z,59626402,male,Taiwan,1952-10-27T00:00:00Z,68,kansenchu,California Democratic Party
Kansen Chu,KansenChu,2009-07-23T00:00:00Z,59626402,male,Empire of Japan,1952-10-27T00:00:00Z,68,kansenchu,California Democratic Party
Kanye West,kanyewest,2010-07-22T00:00:00Z,169686021,male,United States of America,1977-06-08T00:00:00Z,43,,Republican Party
Karen Bass,RepKarenBass,2011-01-18T00:00:00Z,239949176,female,United States of America,1953-10-03T00:00:00Z,67,repkarenbass,Democratic Party
Karen Freeman-Wilson,karenaboutgary,2011-04-22T00:00:00Z,286506215,female,United States of America,1960-10-24T00:00:00Z,60,reemankaren9042,Democratic Party
Karen Handel,karenhandel,2008-07-31T00:00:00Z,15673703,female,United States of America,1962-04-18T00:00:00Z,58,,Republican Party
Karen Pence,SecondLady,2013-10-01T00:00:00Z,1923451808,female,United States of America,1958-01-01T00:00:00Z,62,,Republican Party
Karen Pence,SecondLady,2017-01-19T00:00:00Z,8.22127E+17,female,United States of America,1958-01-01T00:00:00Z,62,,Republican Party
Karen Pence,SecondLady,2017-01-20T00:00:00Z,8.22127E+17,female,United States of America,1958-01-01T00:00:00Z,62,,Republican Party
Karen Spilka,KarenSpilka,,,female,United States of America,1953-01-11T00:00:00Z,67,,Democratic Party
Karin Housley,KarinHousley,2008-01-11T00:00:00Z,12145102,female,United States of America,1964-01-20T00:00:00Z,56,,Republican Party
Karl Dean,KarlFDean,,,male,United States of America,1955-09-20T00:00:00Z,65,,Democratic Party
Karl Rove,KarlRove,2009-01-08T00:00:00Z,18791763,male,United States of America,1950-12-25T00:00:00Z,69,karlrove,Republican Party
Karla Bigham,karlabigham,2009-04-18T00:00:00Z,32962571,female,United States of America,1979-03-09T00:00:00Z,41,,Democratic Party
Karla Bigham,karlabigham,2009-04-18T00:00:00Z,32962571,female,United States of America,1979-03-09T00:00:00Z,41,,Minnesota Democratic–Farmer–Labor Party
Karyn Polito,MassLtGov,2011-02-16T00:00:00Z,253193437,female,United States of America,1966-11-11T00:00:00Z,54,massltgov,Republican Party
Kate Brown,oregongovbrown,2015-02-16T00:00:00Z,3023272478,female,Spain,1960-06-21T00:00:00Z,60,oregongovbrown,Democratic Party
Kate Hogan,repkatehogan,,,female,United States of America,1957-01-15T00:00:00Z,63,,Democratic Party
Katherine A. Klausmeier,Sen_Klausmeier,2017-02-12T00:00:00Z,8.30828E+17,female,United States of America,1950-02-22T00:00:00Z,70,,Democratic Party
Katherine Clark,RepKClark,2014-01-15T00:00:00Z,2293131060,female,United States of America,1963-07-17T00:00:00Z,57,repkclark,Democratic Party
Kathleen Kane,KathleenGKane,,,female,United States of America,1967-06-14T00:00:00Z,53,,Democratic Party
Kathleen McGinty,mcgintycampaign,,,female,United States of America,1963-05-11T00:00:00Z,57,katiemcgintyforpa,Democratic Party
Kathleen Merrigan,katmerrigan,2010-01-11T00:00:00Z,104007730,female,United States of America,1959-10-06T00:00:00Z,61,,Democratic Party
Kathleen Rice,RepKathleenRice,2015-01-09T00:00:00Z,2970462034,female,United States of America,1965-02-15T00:00:00Z,55,,Democratic Party
Kathleen Sebelius,sebelius,2014-06-09T00:00:00Z,2556859698,female,United States of America,1948-05-15T00:00:00Z,72,,Democratic Party
Kathleen Vinehout,VinehoutK,2012-02-21T00:00:00Z,499262656,female,United States of America,1958-06-16T00:00:00Z,62,,Democratic Party
Kathleen Williams,WilliamsForMT,2011-03-09T00:00:00Z,263345878,female,United States of America,1961-02-16T00:00:00Z,59,,Democratic Party
Kathy Byron,kathybyron,2012-09-14T00:00:00Z,823611157,female,United States of America,1953-09-05T00:00:00Z,67,,Republican Party
Kathy Castor,USRepKCastor,2013-09-18T00:00:00Z,1880674038,female,United States of America,1966-08-20T00:00:00Z,54,,Democratic Party
Kathy Hochul,LtGovHochulNY,2010-03-31T00:00:00Z,128290790,female,United States of America,1958-08-27T00:00:00Z,62,ltgovhochulny,Democratic Party
Kathy Hochul,LtGovHochulNY,,,female,United States of America,1958-08-27T00:00:00Z,62,ltgovhochulny,Democratic Party
Kathy Hochul,kathyhochul,2010-03-31T00:00:00Z,128290790,female,United States of America,1958-08-27T00:00:00Z,62,ltgovhochulny,Democratic Party
Kathy Hochul,kathyhochul,,,female,United States of America,1958-08-27T00:00:00Z,62,ltgovhochulny,Democratic Party
Kathy Sheehan,Sheehan4Albany,2019-02-20T00:00:00Z,1.09829E+18,female,United States of America,1963-12-05T00:00:00Z,56,,Democratic Party
Katie Arrington,karringtonsc,2009-03-19T00:00:00Z,25375137,female,United States of America,1970-12-06T00:00:00Z,49,katie4sc,Republican Party
Katie Hill,RepKatieHill,2018-11-29T00:00:00Z,1.06827E+18,female,United States of America,1987-08-25T00:00:00Z,33,repkatiehill,Democratic Party
Katie Hobbs,secretaryhobbs,2017-02-21T00:00:00Z,8.34167E+17,female,United States of America,1969-09-20T00:00:00Z,51,,Democratic Party
Katie Porter,RepKatiePorter,2019-01-04T00:00:00Z,1.08122E+18,female,United States of America,1974-01-03T00:00:00Z,46,repkatieporter,Democratic Party
Katrina Shealy,katrinashealy,2010-06-04T00:00:00Z,151908338,female,United States of America,1954-12-25T00:00:00Z,65,,Republican Party
Kay Bailey Hutchison,kaybaileyhutch,,,female,United States of America,1943-07-22T00:00:00Z,77,,Republican Party
Kay Granger,RepKayGranger,2010-07-01T00:00:00Z,161743731,female,United States of America,1943-01-18T00:00:00Z,77,repkaygranger,Republican Party
Kay Ivey,GovernorKayIvey,2009-01-28T00:00:00Z,19668491,female,United States of America,1944-10-15T00:00:00Z,76,governorkayivey,Republican Party
Kaye Kory,kayekory,2014-06-01T00:00:00Z,2540548986,female,United States of America,1947-04-18T00:00:00Z,73,,Democratic Party
Kayla Kessinger,KaylaKessinger,,,female,United States of America,1992-11-25T00:00:00Z,27,,Republican Party
Keisha Lance Bottoms,KeishaBottoms,2011-05-26T00:00:00Z,305818748,female,United States of America,1970-01-18T00:00:00Z,50,keishabottoms,Democratic Party
Keith Ellison,KeithEllison,2008-03-12T00:00:00Z,14135426,male,United States of America,1963-08-04T00:00:00Z,57,,Minnesota Democratic–Farmer–Labor Party
Keith Ellison,KeithEllison,2008-03-12T00:00:00Z,14135426,male,United States of America,1963-08-04T00:00:00Z,57,,Democratic Party
Keith Rothfus,KeithRothfus,2013-02-06T00:00:00Z,1155212191,male,United States of America,1962-04-25T00:00:00Z,58,,Republican Party
Kelda Roys,keldahelenroys,2009-11-24T00:00:00Z,92354626,female,United States of America,1979-06-24T00:00:00Z,41,,Democratic Party
Kelli Ward,kelliwardaz,2011-08-21T00:00:00Z,359403242,female,United States of America,1969-01-25T00:00:00Z,51,kelliwardaz,Arizona Republican Party
Kelli Ward,kelliwardaz,2011-08-21T00:00:00Z,359403242,female,United States of America,1969-01-25T00:00:00Z,51,kelliwardaz,Republican Party
Kelly Ayotte,KellyAyotte,2010-12-22T00:00:00Z,229592356,female,United States of America,1968-06-27T00:00:00Z,52,,Republican Party
Kelly Loeffler,kloeffler,2009-04-07T00:00:00Z,29495695,female,United States of America,1970-11-27T00:00:00Z,49,kloefflerga,Republican Party
Kelly M. Armstrong,Armstrong_ND,2019-01-02T00:00:00Z,1.08052E+18,male,United States of America,1976-10-08T00:00:00Z,44,,Republican Party
Kelly M. Armstrong,RepArmstrongND,2019-01-02T00:00:00Z,1.08052E+18,male,United States of America,1976-10-08T00:00:00Z,44,,Republican Party
Kelly M. Armstrong,Armstrong_ND,2018-02-17T00:00:00Z,9.64997E+17,male,United States of America,1976-10-08T00:00:00Z,44,,Republican Party
Kelly M. Armstrong,RepArmstrongND,2018-02-17T00:00:00Z,9.64997E+17,male,United States of America,1976-10-08T00:00:00Z,44,,Republican Party
Kelly Schmidt,kekschmidt,2011-02-06T00:00:00Z,248402368,female,United States of America,1962-08-26T00:00:00Z,58,,North Dakota Republican Party
Kelly Schmidt,kekschmidt,2011-02-06T00:00:00Z,248402368,female,United States of America,1962-08-26T00:00:00Z,58,,Republican Party
Kellyanne Conway,KellyannePolls,2012-01-22T00:00:00Z,471672239,female,United States of America,1967-01-20T00:00:00Z,53,,Republican Party
Ken Blackwell,kenblackwell,2008-12-09T00:00:00Z,17993620,male,United States of America,1948-02-28T00:00:00Z,72,,Republican Party
Ken Block,KenBlockRI,2009-10-09T00:00:00Z,81255206,male,United States of America,1965-10-11T00:00:00Z,55,,Moderate Party of Rhode Island
Ken Buck,RepKenBuck,2014-11-05T00:00:00Z,2862577383,male,United States of America,1959-02-16T00:00:00Z,61,repkenbuck,Republican Party
Ken Buck,RepKenBuck,2014-11-05T00:00:00Z,2862577383,male,United States of America,1959-02-16T00:00:00Z,61,repkenbuck,Republican Party
Ken Calvert,KenCalvert,2009-03-02T00:00:00Z,22545491,male,United States of America,1953-06-08T00:00:00Z,67,repkencalvert,Republican Party
Ken Paxton,kenpaxtontx,2009-06-09T00:00:00Z,45840174,male,United States of America,1962-12-23T00:00:00Z,57,,Republican Party
Ken Salazar,kensalazar,2013-01-23T00:00:00Z,1112972713,male,United States of America,1955-03-02T00:00:00Z,65,,Democratic Party
Ken Stolle,kenstolle,2009-07-12T00:00:00Z,56256477,male,United States of America,1954-07-07T00:00:00Z,66,,Republican Party
Kendra Horn,RepKendraHorn,2017-06-30T00:00:00Z,8.8085E+17,female,United States of America,1976-06-09T00:00:00Z,44,kendrahornforcongress,Democratic Party
Kendra Horn,hornforcongress,2017-06-30T00:00:00Z,8.8085E+17,female,United States of America,1976-06-09T00:00:00Z,44,kendrahornforcongress,Democratic Party
Kendra Horn,RepKendraHorn,2019-01-09T00:00:00Z,1.08302E+18,female,United States of America,1976-06-09T00:00:00Z,44,kendrahornforcongress,Democratic Party
Kendra Horn,hornforcongress,2019-01-09T00:00:00Z,1.08302E+18,female,United States of America,1976-06-09T00:00:00Z,44,kendrahornforcongress,Democratic Party
Kenneth Mapp,governormapp,2015-05-15T00:00:00Z,3196634042,male,United States of America,1955-11-02T00:00:00Z,65,,independent politician
Kenny Marchant,RepKenMarchant,2009-03-12T00:00:00Z,23976316,male,United States of America,1951-02-23T00:00:00Z,69,,Republican Party
Kent Conrad,KentConrad,2010-07-02T00:00:00Z,162113704,male,United States of America,1948-03-12T00:00:00Z,72,,Democratic Party
Kevin Brady,RepKevinBrady,2009-02-02T00:00:00Z,19926675,male,United States of America,1955-04-11T00:00:00Z,65,repkevinbrady,Republican Party
Kevin Cramer,kevincramer,2009-04-01T00:00:00Z,28267055,male,United States of America,1961-01-21T00:00:00Z,59,repkevincramer,Republican Party
Kevin Cramer,kevincramer,2009-04-01T00:00:00Z,28267055,male,United States of America,1961-01-21T00:00:00Z,59,repkevincramer,North Dakota Republican Party
Kevin Cramer,kevincramer,2009-04-01T00:00:00Z,28267055,male,United States of America,1961-01-21T00:00:00Z,59,repkevincramer,Republican Party
Kevin Cramer,kevincramer,2009-04-01T00:00:00Z,28267055,male,United States of America,1961-01-21T00:00:00Z,59,repkevincramer,North Dakota Republican Party
